112, 246, 0, 0, 28031
30, 63, 0, 0, 28131
60, 38, 0, 0, 28231
30, -5, 0, 0, 28332
3, -28, 0, 0, 28433
6, 35, 0, 0, 28533
59, 63, 0, 0, 28633
100, 122, 0, 0, 28734
7, -1, 0, 0, 28834
-13, -139, 0, 0, 28935
30, 63, 0, 0, 29035
-21, -183, 0, 0, 29135
69, 60, 0, 0, 29236
-56, -104, 0, 0, 29337
1, 30, 0, 0, 29436
135, 252, 0, 0, 29538
76, 62, 0, 0, 29638
13, -12, 0, 0, 29738
28, 84, 0, 0, 6
167, 181, 0, 0, 6
80, 13, 0, 0, 185
-18, -25, 0, 0, 185
5, 76, 0, 0, 276
39, 80, 0, 0, 376
81, 98, 0, 0, 477
21, -29, 0, 0, 578
-9, 20, 0, 0, 677
13, 67, 0, 0, 779
118, 146, 0, 0, 880
1, -70, 0, 0, 979
24, -16, 0, 0, 1080
-35, -73, 0, 0, 1181
-46, -228, 0, 0, 1280
69, 57, 0, 0, 1381
-111, -315, 0, 0, 1482
1, 28, 0, 0, 1581
12, 148, 0, 0, 1682
93, 157, 0, 0, 1783
72, 145, 0, 0, 1883
30, 17, 0, 0, 1984
-15, -180, 0, 0, 2084
47, 71, 0, 0, 2185
71, 79, 0, 0, 2285
34, -52, 0, 0, 2385
-57, -48, 0, 0, 2486
39, 105, 0, 0, 2587
75, 165, 0, 0, 2686
35, -135, 0, 0, 2787
33, -12, 0, 0, 2888
-45, 61, 0, 0, 2987
-63, 74, 0, 0, 3089
389, -116, 1, 0, 3190
53, -65, 1, 0, 3289
17, 28, 1, 0, 3390
-139, 117, 1, 0, 3491
-121, 9, 1, 0, 3591
-322, 23, 1, 0, 3691
173, -28, 1, 0, 3792
-48, 85, 1, 0, 3892
5, 2, 1, 0, 3993
58, 49, 1, 0, 4093
-114, 28, 1, 0, 4193
0, -42, 1, 0, 4294
52, -6, 1, 0, 4395
90, 32, 1, 0, 4495
32, 19, 1, 0, 4595
49, 9, 1, 0, 4696
36, 20, 1, 0, 4796
33, 72, 1, 0, 4897
8, 136, 1, 0, 4997
-110, -26, 1, 0, 5097
-17, 19, 1, 0, 5198
64, 92, 1, 0, 5298
42, 42, 1, 0, 5399
130, -4, 1, 0, 5500
-30, 11, 1, 0, 5599
