47, -156, 0, 0, 54068
34, -91, 0, 0, 54169
-38, -33, 0, 0, 54269
62, 127, 0, 0, 54369
79, 149, 0, 0, 54470
23, -41, 0, 0, 54570
-23, -63, 0, 0, 54671
44, 91, 0, 0, 54771
69, 160, 0, 0, 54871
61, 55, 0, 0, 8
195, 103, 0, 0, 8
6, 36, 0, 0, 138
54, 116, 0, 0, 208
62, 129, 0, 0, 309
52, -50, 0, 0, 408
12, -16, 0, 0, 509
-10, -14, 0, 0, 610
72, 89, 0, 0, 710
57, 53, 0, 0, 810
51, 14, 0, 0, 911
-40, -94, 0, 0, 1011
38, 63, 0, 0, 1112
86, 148, 0, 0, 1213
25, -9, 0, 0, 1313
18, -13, 0, 0, 1413
6, 100, 0, 0, 1514
50, 62, 0, 0, 1614
67, 110, 0, 0, 1715
36, -5, 0, 0, 1815
-7, -70, 0, 0, 1915
68, 163, 0, 0, 2039
59, 31, 0, 0, 2117
46, 25, 0, 0, 2217
-78, -364, 0, 0, 2317
-24, 72, 0, 0, 2418
94, 136, 0, 0, 2518
56, 126, 0, 0, 2619
86, 143, 0, 0, 2718
-13, -34, 0, 0, 2824
27, 33, 0, 0, 2920
68, 84, 0, 0, 3020
27, -1, 0, 0, 3121
1, -127, 0, 0, 3222
-31, -106, 0, 0, 3321
24, 57, 0, 0, 3422
60, 108, 0, 0, 3523
37, -65, 0, 0, 3623
15, 10, 0, 0, 3723
12, 66, 0, 0, 3824
79, 146, 0, 0, 3924
165, 357, 0, 0, 4025
23, -47, 0, 0, 4125
-12, -28, 0, 0, 4225
37, 95, 0, 0, 4326
63, 98, 0, 0, 4427
44, 5, 0, 0, 4527
15, 1, 0, 0, 4627
-4, 2, 0, 0, 4728
62, 107, 0, 0, 4828
49, 79, 0, 0, 4929
8, -49, 0, 0, 5029
-25, -52, 0, 0, 5130
38, 95, 0, 0, 5230
73, 145, 0, 0, 5331
48, 45, 1, 0, 5431
16, -35, 1, 0, 5532
-14, -63, 1, 0, 5632
70, 107, 1, 0, 5732
48, 83, 1, 0, 5833
-1, -114, 1, 0, 5933
2, 16, 1, 0, 6034
16, 0, 1, 0, 6134
86, 174, 1, 0, 6234
31, -25, 1, 0, 6335
-10, -10, 1, 0, 6436
26, 41, 1, 0, 6535
55, 90, 1, 0, 6636
66, 142, 1, 0, 6737
30, -51, 1, 0, 6837
-20, -45, 1, 0, 6937
83, 172, 1, 0, 7038
66, 60, 1, 0, 7138
31, -70, 1, 0, 7239
-2, -61, 1, 0, 7340
-61, -246, 1, 0, 7440
73, 138, 1, 0, 7540
-58, -335, 1, 0, 7641
-8, -248, 0, 0, 7741
33, 92, 0, 0, 7841
59, 67, 0, 0, 7942
95, 175, 0, 0, 8042
13, -78, 0, 0, 8143
-29, -116, 0, 0, 8244
-2, 28, 0, 0, 8344
74, 154, 0, 0, 8444
31, -9, 0, 0, 8545
29, -29, 0, 0, 8645
0, 79, 0, 0, 8745
59, 109, 0, 0, 8847
76, 163, 0, 0, 8947
27, -28, 0, 0, 9047
-36, -128, 0, 0, 9147
-7, -43, 0, 0, 9248
70, 114, 0, 0, 9349
44, 39, 0, 0, 9448
20, -62, 0, 0, 9549
-48, 68, 0, 0, 9650
56, 91, 0, 0, 9749
73, 137, 0, 0, 9851
26, -18, 0, 0, 9951
-15, 28, 0, 0, 10051
-8, -48, 0, 0, 10152
62, 78, 0, 0, 10253
80, 85, 0, 0, 10352
22, -100, 0, 0, 10453
-24, -194, 0, 0, 10554
26, 48, 0, 0, 10653
99, 207, 0, 0, 10754
20, 13, 0, 0, 10855
35, -9, 0, 0, 10955
-61, -119, 0, 0, 11056
52, 56, 0, 0, 11157
61, 89, 0, 0, 11256
41, -21, 0, 0, 11357
-17, -143, 0, 0, 11458
7, 61, 0, 0, 11557
72, 133, 0, 0, 11658
43, -14, 0, 0, 11759
8, -51, 0, 0, 11859
-36, -23, 0, 0, 11960
-4, 63, 0, 0, 12061
86, 154, 0, 0, 12160
39, -21, 0, 0, 12261
-8, -46, 0, 0, 12361
63, 194, 0, 0, 12462
44, 2, 0, 0, 12562
49, 57, 0, 0, 12662
-43, -255, 0, 0, 12763
-29, -82, 0, 0, 12864
22, 88, 0, 0, 12964
64, 64, 0, 0, 13064
125, 247, 0, 0, 13165
17, -25, 0, 0, 13265
22, 77, 0, 0, 13366
69, 99, 0, 0, 13466
70, 99, 0, 0, 13566
24, -65, 0, 0, 13668
17, 29, 0, 0, 13768
33, 74, 0, 0, 13868
77, 159, 0, 0, 13969
24, -46, 0, 0, 14069
-6, -46, 0, 0, 14169
-36, 37, 0, 0, 14270
95, 175, 0, 0, 14371
72, 96, 0, 0, 14470
61, 54, 0, 0, 14571
2, 41, 0, 0, 14672
23, 46, 0, 0, 14772
122, 253, 0, 0, 14873
40, 10, 0, 0, 14973
8, -34, 0, 0, 15073
-13, -8, 0, 0, 15174
69, 112, 0, 0, 15275
58, 63, 0, 0, 15375
34, 4, 0, 0, 15475
-10, 10, 0, 0, 15575
36, 60, 0, 0, 15676
60, 83, 0, 0, 15777
37, 14, 0, 0, 15876
43, 65, 0, 0, 15978
-12, 0, 0, 0, 16078
52, 89, 0, 0, 16178
54, 70, 0, 0, 16279
35, -108, 0, 0, 16379
28, 36, 0, 0, 16479
30, 30, 0, 0, 16580
125, 218, 0, 0, 16681
30, -71, 0, 0, 16780
41, 56, 0, 0, 16881
-21, -50, 0, 0, 16982
81, 206, 0, 0, 17082
79, 126, 0, 0, 17183
60, 86, 0, 0, 17284
-42, -156, 0, 0, 17384
32, 79, 0, 0, 17484
68, 93, 0, 0, 17585
36, -35, 0, 0, 17685
35, 7, 0, 0, 17785
-63, -177, 0, 0, 17887
57, 63, 0, 0, 17986
-29, -143, 0, 0, 18087
40, -23, 0, 0, 18188
60, 83, 0, 0, 18287
11, 63, 0, 0, 18388
95, 237, 0, 0, 18489
48, 58, 0, 0, 18589
33, -27, 0, 0, 18689
-44, -92, 0, 0, 18790
39, 0, 0, 0, 18890
78, 126, 0, 0, 18991
