42, 44, 1, 0, 7
48, 48, 1, 0, 101
-20, -305, 1, 0, 177
51, -146, 1, 0, 277
55, 390, 1, 0, 377
-38, 217, 1, 0, 478
117, 72, 1, 0, 578
111, 139, 1, 0, 679
88, 0, 1, 0, 780
40, 71, 1, 0, 879
-32, -12, 1, 0, 980
-24, 264, 1, 0, 1081
-52, -21, 1, 0, 1180
10, 99, 1, 0, 1282
32, 129, 1, 0, 1382
49, 79, 1, 0, 1482
25, 132, 1, 0, 1583
-47, 227, 1, 0, 1684
97, 92, 1, 0, 1784
12, 414, 1, 0, 1884
126, 17, 1, 0, 1985
-92, 54, 1, 0, 2085
-198, 203, 1, 0, 2186
-53, -44, 1, 0, 2285
-4, 59, 1, 0, 2386
112, 66, 1, 0, 2487
197, 339, 1, 0, 2588
-157, 123, 1, 0, 2688
55, -18, 1, 0, 2788
10, 27, 1, 0, 2888
-3, -279, 1, 0, 2989
82, -140, 1, 0, 3090
33, 124, 1, 0, 3190
10, 86, 1, 0, 3290
18, 145, 1, 0, 3391
-23, -142, 1, 0, 3491
86, 93, 1, 0, 3591
57, 197, 1, 0, 3693
114, 86, 0, 0, 3792
84, 61, 0, 0, 3893
93, 209, 0, 0, 3994
156, 26, 1, 0, 4094
64, 189, 1, 0, 4194
-31, -170, 1, 0, 4295
121, 7, 1, 0, 4395
-28, 137, 1, 0, 4496
63, 58, 1, 0, 4596
129, 224, 1, 0, 4696
36, -13, 1, 0, 4797
57, 9, 1, 0, 4898
-305, 390, 1, 0, 4998
110, -10, 1, 0, 5098
126, -89, 1, 0, 5199
128, -76, 1, 0, 5299
-57, -283, 1, 0, 5400
240, 38, 1, 0, 5500
-3, 110, 1, 0, 5600
0, 63, 1, 0, 5701
-191, 201, 1, 0, 5801
176, 15, 1, 0, 5901
28, 145, 1, 0, 6022
-15, 3, 1, 0, 6102
-17, 21, 1, 0, 6203
23, 141, 1, 0, 6304
66, -29, 1, 0, 6404
-48, 75, 1, 0, 6504
64, 28, 1, 0, 6605
108, -17, 1, 0, 6705
-9, 1, 1, 0, 6805
-265, 270, 1, 0, 6907
3, -128, 1, 0, 7006
182, 148, 1, 0, 7107
-15, 22, 1, 0, 7208
89, -282, 1, 0, 7308
30, -141, 1, 0, 7408
90, -13, 1, 0, 7509
-382, 12, 1, 0, 7609
-129, 84, 1, 0, 7710
-162, -77, 1, 0, 7810
190, 30, 1, 0, 7910
65, -77, 1, 0, 8021
52, 18, 1, 0, 8112
167, -32, 1, 0, 8212
44, 17, 1, 0, 8312
141, 42, 1, 0, 8413
-72, -249, 1, 0, 8513
0, -160, 1, 0, 8614
-243, -227, 1, 0, 8714
211, 138, 1, 0, 8815
-15, 214, 1, 0, 8915
238, 115, 1, 0, 9015
-180, 281, 1, 0, 9116
98, 74, 1, 0, 9217
-27, 17, 1, 0, 9316
28, 11, 1, 0, 9417
217, -93, 1, 0, 9518
35, -27, 1, 0, 9618
28, -40, 1, 0, 9718
6, -205, 1, 0, 9819
252, 149, 1, 0, 9919
