-73, 40, 0, 0, 8
24, 16, 0, 0, 8
4, 24, 0, 0, 172
77, 120, 0, 0, 172
-2, -168, 0, 0, 268
40, 32, 0, 0, 369
-1, 80, 0, 0, 469
8, -14, 0, 0, 569
173, 335, 0, 0, 671
-7, -82, 0, 0, 770
19, -7, 0, 0, 871
7, 56, 0, 0, 971
44, 42, 0, 0, 1071
71, 47, 0, 0, 1172
11, -4, 0, 0, 1272
17, 47, 0, 0, 1373
5, 19, 0, 0, 1474
79, 104, 0, 0, 1574
5, -38, 0, 0, 1674
19, 4, 0, 0, 1775
4, 19, 0, 0, 1875
50, 57, 0, 0, 1975
60, -11, 0, 0, 2077
22, -30, 0, 0, 2176
13, 21, 0, 0, 2277
22, 84, 0, 0, 2378
116, 163, 0, 0, 2478
27, -9, 0, 0, 2578
0, -8, 0, 0, 2679
-19, -20, 0, 0, 2779
43, 77, 0, 0, 2880
81, 81, 0, 0, 2982
15, -158, 0, 0, 3080
2, -32, 0, 0, 3181
16, 78, 0, 0, 3282
73, 75, 0, 0, 3381
79, 82, 0, 0, 3482
1, -49, 0, 0, 3583
-12, -27, 0, 0, 3683
13, 4, 0, 0, 3784
98, 137, 0, 0, 3885
32, 10, 0, 0, 3984
-51, -165, 0, 0, 4085
57, 166, 0, 0, 4185
76, 105, 0, 0, 4286
50, 85, 0, 0, 4386
20, -1, 0, 0, 4486
-11, -4, 0, 0, 4587
60, 172, 0, 0, 4688
105, 171, 0, 0, 4788
41, 23, 0, 0, 4888
39, 45, 0, 0, 4989
35, 86, 0, 0, 5089
70, 96, 0, 0, 5190
53, 51, 0, 0, 5290
-78, 51, 0, 0, 5391
-31, -39, 0, 0, 5491
-117, -287, 0, 0, 5592
82, 127, 0, 0, 5692
125, 193, 0, 0, 5793
19, 21, 0, 0, 5893
49, 163, 0, 0, 5993
91, 155, 0, 0, 6094
63, 77, 0, 0, 6195
15, -17, 0, 0, 6294
-34, -69, 0, 0, 6395
4, -19, 0, 0, 6496
42, 29, 0, 0, 6596
41, 55, 0, 0, 6697
-10, -85, 0, 0, 6797
2, 47, 0, 0, 6897
57, 66, 0, 0, 6998
67, 76, 0, 0, 7098
10, -29, 0, 0, 7198
-9, -46, 0, 0, 7299
27, 69, 0, 0, 7399
62, 79, 0, 0, 7500
61, 45, 0, 0, 7601
16, -30, 0, 0, 7700
1, 38, 0, 0, 7801
38, 45, 0, 0, 7902
72, 74, 0, 0, 8024
52, 41, 0, 0, 8103
-27, -23, 0, 0, 8203
-10, 33, 0, 0, 8303
67, 60, 0, 0, 8404
32, 26, 0, 0, 8505
-7, -36, 0, 0, 8604
7, 26, 0, 0, 8705
70, 101, 0, 0, 8806
60, 65, 0, 0, 8906
-4, -28, 0, 0, 9007
-14, -28, 0, 0, 9107
30, 77, 0, 0, 9207
76, 94, 0, 0, 9308
54, 70, 0, 0, 9409
2, 7, 0, 0, 9508
5, 33, 0, 0, 9609
51, 110, 0, 0, 9710
78, 107, 0, 0, 9810
35, 1, 0, 0, 9910
-88, -228, 0, 0, 10022
30, 162, 0, 0, 10112
72, 137, 0, 0, 10212
69, 71, 0, 0, 10313
0, -62, 0, 0, 10413
-104, 4, 0, 0, 10513
56, 89, 0, 0, 10613
-18, -185, 0, 0, 10714
26, -13, 0, 0, 10815
-11, 75, 0, 0, 10914
-9, 21, 0, 0, 11015
163, 235, 0, 0, 11117
53, 56, 0, 0, 11216
8, -26, 0, 0, 11317
-34, -62, 0, 0, 11418
32, 56, 0, 0, 11517
82, 149, 0, 0, 11618
39, 45, 0, 0, 11719
0, 12, 0, 0, 11818
-4, 23, 0, 0, 11920
131, 206, 0, 0, 12024
73, 98, 0, 0, 12120
34, -3, 0, 0, 12221
-27, -33, 0, 0, 12322
47, 69, 0, 0, 12421
80, 100, 0, 0, 12522
37, 31, 0, 0, 12623
26, 1, 0, 0, 12722
-33, -29, 0, 0, 12824
50, 61, 0, 0, 12924
46, 32, 0, 0, 13024
2, -39, 0, 0, 13125
-30, -29, 0, 0, 13226
26, 65, 0, 0, 13325
68, 72, 0, 0, 13426
23, -31, 0, 0, 13527
23, 69, 0, 0, 13627
-19, 4, 0, 0, 13728
75, 102, 0, 0, 13828
49, 31, 0, 0, 13928
116, 254, 0, 0, 14029
-9, 21, 0, 0, 14129
37, 73, 0, 0, 14229
88, 135, 0, 0, 14330
-3, -39, 0, 0, 14430
11, -17, 0, 0, 14531
12, 53, 0, 0, 14631
59, 82, 0, 0, 14732
67, 92, 0, 0, 14832
19, -1, 0, 0, 14933
4, -22, 0, 0, 15033
23, 52, 0, 0, 15133
107, 143, 0, 0, 15234
49, 16, 0, 0, 15334
1, -59, 0, 0, 15435
6, 5, 0, 0, 15536
28, 0, 0, 0, 15635
78, 130, 0, 0, 15736
-25, -183, 0, 0, 15837
-38, -64, 0, 0, 15937
58, 97, 0, 0, 16038
74, 86, 0, 0, 16138
100, 231, 0, 0, 16238
20, 28, 0, 0, 16339
46, 186, 0, 0, 16440
60, 107, 0, 0, 16539
86, 87, 0, 0, 16640
