116, 105, 1, 0, 14020
36, 210, 1, 0, 7
10, 350, 1, 0, 90
132, -297, 1, 0, 159
74, 206, 1, 0, 260
124, 182, 1, 0, 359
63, 194, 1, 0, 460
-68, -33, 1, 0, 561
-21, 156, 1, 0, 661
34, 155, 1, 0, 761
62, 33, 1, 0, 862
-11, 49, 1, 0, 962
-174, 64, 1, 0, 1063
6, 133, 1, 0, 1164
145, -112, 1, 0, 1263
40, -189, 1, 0, 1364
-20, -17, 1, 0, 1465
48, 343, 1, 0, 1565
149, -114, 1, 0, 1665
-99, 15, 1, 0, 1765
78, -398, 1, 0, 1866
66, -370, 1, 0, 1967
30, 38, 1, 0, 2066
97, -9, 1, 0, 2167
11, 86, 1, 0, 2268
8, 174, 1, 0, 2368
-6, -33, 1, 0, 2468
110, 243, 1, 0, 2569
