57, 58, 0, 0, 11
58, 60, 0, 0, 111
58, 63, 0, 0, 212
58, 61, 0, 0, 311
59, 60, 0, 0, 412
58, 59, 0, 0, 513
59, 58, 0, 0, 613
59, 59, 0, 0, 714
58, 59, 0, 0, 814
58, 62, 0, 0, 914
59, 61, 0, 0, 1015
57, 59, 0, 0, 1116
59, 59, 0, 0, 1216
58, 59, 0, 0, 1316
59, 59, 0, 0, 1417
58, 59, 0, 0, 1517
59, 61, 0, 0, 1617
56, 59, 0, 0, 1719
58, 59, 0, 0, 1818
59, 59, 0, 0, 1919
58, 59, 0, 0, 2024
59, 59, 0, 0, 2119
59, 62, 0, 0, 2220
56, 59, 0, 0, 2321
57, 57, 0, 0, 2421
57, 58, 0, 0, 2522
56, 58, 0, 0, 2622
58, 59, 0, 0, 2722
58, 59, 0, 0, 2823
59, 59, 0, 0, 2924
58, 60, 0, 0, 3023
59, 59, 0, 0, 3124
59, 59, 0, 0, 3224
59, 59, 0, 0, 3324
58, 59, 0, 0, 3425
59, 59, 0, 0, 3525
56, 60, 0, 0, 3626
58, 59, 0, 0, 3727
59, 59, 0, 0, 3826
59, 59, 0, 0, 3927
58, 59, 0, 1, 4028
59, 58, 0, 1, 4128
56, 59, 0, 1, 4229
57, 59, 0, 1, 4329
58, 59, 0, 1, 4429
58, 59, 0, 1, 4530
58, 59, 0, 1, 4630
59, 59, 0, 1, 4731
59, 60, 0, 1, 4831
56, 59, 0, 0, 4932
57, 59, 0, 0, 5032
58, 59, 0, 0, 5132
59, 59, 0, 0, 5233
60, 57, 0, 0, 5333
59, 59, 0, 0, 5434
58, 59, 0, 0, 5535
56, 59, 1, 0, 5634
58, 60, 1, 0, 5735
58, 59, 1, 0, 5836
60, 59, 1, 0, 5936
60, 58, 1, 0, 6037
59, 58, 1, 0, 6137
55, 59, 1, 0, 6237
57, 59, 1, 0, 6338
58, 60, 0, 0, 6437
61, 59, 1, 0, 6539
61, 56, 0, 0, 6639
60, 52, 0, 0, 6739
59, 55, 0, 0, 6840
56, 54, 0, 0, 6940
58, 54, 0, 0, 7040
60, 55, 0, 0, 7141
61, 55, 0, 0, 7242
60, 54, 0, 0, 7342
60, 54, 0, 0, 7442
59, 54, 0, 0, 7543
57, 53, 0, 0, 7643
57, 56, 0, 0, 7744
59, 53, 0, 0, 7845
58, 52, 0, 0, 7944
58, 53, 0, 0, 8045
58, 54, 0, 0, 8146
56, 55, 0, 0, 8245
57, 55, 0, 0, 8346
58, 55, 0, 0, 8447
60, 54, 0, 0, 8547
59, 51, 0, 1, 8647
58, 53, 1, 1, 8748
54, 55, 0, 0, 8848
58, 57, 0, 0, 8949
57, 56, 0, 0, 9050
61, 55, 0, 0, 9149
60, 55, 0, 0, 9250
59, 52, 0, 0, 9351
58, 54, 0, 0, 9451
58, 54, 0, 0, 9552
57, 56, 0, 0, 9651
58, 55, 0, 0, 9752
61, 55, 0, 0, 9853
59, 51, 0, 0, 9952
