552, 558, 0, 0, 57
555, 559, 0, 0, 157
556, 562, 0, 0, 258
558, 560, 0, 0, 358
557, 558, 0, 0, 458
555, 559, 0, 0, 559
556, 559, 0, 0, 659
555, 563, 0, 0, 760
556, 560, 0, 0, 861
556, 560, 0, 0, 960
555, 560, 0, 0, 1061
556, 558, 0, 0, 1162
554, 559, 0, 0, 1261
555, 559, 0, 0, 1362
556, 560, 0, 0, 1463
556, 559, 0, 0, 1563
557, 557, 0, 0, 1663
553, 560, 0, 0, 1764
555, 559, 0, 0, 1864
555, 559, 0, 0, 1965
555, 560, 0, 0, 2066
557, 557, 0, 0, 2165
554, 559, 0, 0, 2266
555, 559, 0, 0, 2367
555, 559, 0, 0, 2467
555, 561, 0, 0, 2568
557, 559, 0, 0, 2668
556, 558, 0, 0, 2768
556, 560, 0, 0, 2869
556, 559, 0, 0, 2970
556, 561, 0, 0, 3070
557, 556, 0, 0, 3170
556, 558, 0, 0, 3271
555, 559, 0, 0, 3371
556, 559, 0, 0, 3472
555, 559, 0, 0, 3571
558, 559, 0, 0, 3672
557, 560, 0, 0, 3773
553, 559, 0, 0, 3873
555, 559, 0, 0, 3973
556, 559, 0, 0, 4074
555, 560, 0, 0, 4174
558, 556, 0, 0, 4275
556, 560, 0, 0, 4376
555, 559, 0, 0, 4475
553, 557, 0, 0, 4576
554, 558, 0, 0, 4677
556, 558, 0, 0, 4777
556, 559, 0, 0, 4877
555, 559, 1, 0, 4978
554, 560, 1, 0, 5078
555, 559, 1, 0, 5178
555, 561, 1, 0, 5279
555, 560, 1, 0, 5379
556, 560, 1, 0, 5480
555, 560, 1, 0, 5581
555, 559, 1, 0, 5680
555, 562, 1, 0, 5781
555, 561, 1, 0, 5882
555, 560, 1, 0, 5982
555, 559, 1, 0, 6083
555, 559, 1, 0, 6183
556, 559, 1, 0, 6283
556, 560, 1, 0, 6384
557, 557, 1, 0, 6485
556, 559, 1, 0, 6585
554, 559, 1, 0, 6685
555, 559, 1, 0, 6785
556, 562, 1, 0, 6886
558, 560, 1, 0, 6987
556, 559, 1, 0, 7086
554, 560, 1, 0, 7187
556, 559, 1, 0, 7288
556, 562, 1, 0, 7388
558, 560, 1, 0, 7489
556, 559, 1, 0, 7589
555, 560, 1, 0, 7689
557, 557, 0, 0, 7789
554, 559, 0, 0, 7890
556, 559, 0, 0, 7990
555, 563, 0, 0, 8091
558, 560, 0, 0, 8192
554, 559, 0, 0, 8292
556, 559, 0, 0, 8392
555, 559, 0, 0, 8493
555, 560, 0, 0, 8593
556, 558, 0, 0, 8694
554, 560, 0, 0, 8795
556, 559, 1, 0, 8894
556, 559, 1, 0, 8995
556, 560, 1, 0, 9096
556, 556, 0, 0, 9196
554, 559, 0, 0, 9296
555, 560, 0, 0, 9397
553, 560, 0, 1, 9497
555, 559, 0, 1, 9597
555, 559, 0, 1, 9698
555, 559, 1, 1, 9800
555, 555, 1, 1, 9899
553, 558, 1, 1, 9998
555, 558, 1, 1, 10099
556, 559, 1, 0, 10200
556, 560, 1, 0, 10300
557, 558, 1, 1, 10401
554, 559, 1, 1, 10502
556, 559, 1, 1, 10601
555, 560, 1, 1, 10702
555, 560, 1, 1, 10803
556, 559, 1, 1, 10903
556, 559, 1, 1, 11003
556, 559, 1, 1, 11104
554, 559, 1, 1, 11204
556, 559, 1, 1, 11304
555, 560, 1, 1, 11405
555, 561, 1, 1, 11505
556, 559, 1, 0, 11606
556, 559, 1, 0, 11707
556, 561, 1, 0, 11807
555, 561, 0, 0, 11907
558, 559, 0, 1, 12008
557, 558, 0, 1, 12108
554, 559, 0, 1, 12209
555, 559, 0, 1, 12309
555, 560, 0, 1, 12409
556, 559, 0, 0, 12510
556, 558, 0, 0, 12611
555, 559, 0, 0, 12710
555, 559, 0, 0, 12811
555, 559, 0, 0, 12912
556, 561, 0, 0, 13012
557, 557, 0, 0, 13113
556, 558, 0, 0, 13212
552, 559, 0, 0, 13313
555, 559, 0, 0, 13414
556, 561, 0, 0, 13514
555, 560, 0, 0, 13614
559, 559, 0, 0, 13715
556, 558, 0, 0, 13815
556, 559, 0, 0, 13916
557, 559, 1, 1, 14017
556, 561, 1, 0, 14116
560, 560, 1, 0, 14217
558, 559, 1, 0, 14318
555, 559, 1, 0, 14418
555, 560, 1, 0, 14518
555, 561, 1, 0, 14619
555, 556, 1, 0, 14719
553, 559, 1, 0, 14820
558, 560, 1, 0, 14920
555, 558, 1, 0, 15020
554, 558, 1, 0, 15121
554, 558, 1, 0, 15222
556, 561, 1, 0, 15321
557, 559, 1, 0, 15422
556, 559, 1, 0, 15523
556, 559, 1, 0, 15623
556, 560, 1, 0, 15724
556, 561, 1, 0, 15824
556, 558, 1, 0, 15924
552, 559, 1, 0, 16025
555, 559, 1, 0, 16126
556, 559, 1, 0, 16226
556, 560, 1, 0, 16326
556, 558, 1, 0, 16426
554, 559, 1, 0, 16527
556, 560, 1, 0, 16628
555, 563, 1, 0, 16728
555, 560, 1, 0, 16828
555, 559, 0, 0, 16929
555, 560, 0, 0, 17028
556, 557, 0, 0, 17129
554, 559, 0, 0, 17230
555, 559, 0, 0, 17330
555, 560, 0, 0, 17431
556, 559, 0, 0, 17531
556, 557, 0, 0, 17631
555, 559, 0, 0, 17732
554, 557, 0, 0, 17833
555, 562, 0, 0, 17933
556, 557, 0, 0, 18034
554, 559, 0, 0, 18134
557, 557, 0, 0, 18234
553, 559, 0, 0, 18334
555, 559, 0, 0, 18435
559, 560, 1, 0, 18535
556, 558, 1, 0, 18636
554, 559, 1, 0, 18737
556, 559, 1, 0, 18837
556, 560, 1, 0, 18937
555, 560, 1, 0, 19038
556, 558, 1, 0, 19138
554, 559, 1, 1, 19239
557, 557, 1, 0, 19339
553, 559, 1, 0, 19439
556, 559, 1, 0, 19540
556, 559, 1, 0, 19639
556, 560, 1, 1, 19740
556, 557, 1, 1, 19841
554, 559, 1, 0, 19941
556, 559, 1, 0, 20042
553, 558, 0, 0, 20142
555, 559, 0, 0, 20242
556, 558, 0, 0, 20343
554, 558, 0, 0, 20444
556, 559, 0, 0, 20543
555, 559, 0, 0, 20644
555, 561, 0, 0, 20745
558, 560, 0, 0, 20845
556, 558, 0, 0, 20946
554, 559, 0, 0, 21046
556, 559, 0, 0, 21146
556, 562, 0, 0, 21247
559, 560, 0, 0, 21348
556, 560, 0, 0, 21448
554, 559, 0, 0, 21548
556, 559, 0, 0, 21649
556, 561, 0, 0, 21749
558, 559, 0, 0, 21850
557, 559, 0, 0, 21951
556, 560, 0, 0, 22050
555, 560, 0, 0, 22151
556, 562, 0, 0, 22252
558, 560, 0, 0, 22352
556, 559, 0, 0, 22452
555, 559, 0, 0, 22553
556, 559, 0, 0, 22653
556, 562, 0, 0, 22754
558, 559, 0, 0, 22854
556, 561, 0, 0, 22954
559, 560, 0, 0, 23055
556, 558, 0, 0, 23154
553, 559, 0, 0, 23255
555, 559, 0, 0, 23356
556, 559, 0, 0, 23456
554, 560, 0, 0, 23557
558, 560, 0, 0, 23657
556, 559, 0, 0, 23757
554, 559, 0, 0, 23858
556, 559, 0, 0, 23959
555, 560, 0, 0, 24059
556, 561, 0, 0, 24159
559, 560, 0, 0, 24260
556, 559, 0, 0, 24360
554, 560, 0, 0, 24461
556, 560, 1, 0, 24562
555, 560, 0, 1, 24661
557, 562, 1, 1, 24762
556, 562, 1, 1, 24863
553, 560, 0, 1, 24963
557, 558, 0, 0, 25063
553, 559, 0, 0, 25164
556, 560, 0, 0, 25264
555, 558, 0, 0, 25365
554, 561, 0, 0, 25465
557, 558, 0, 0, 25565
555, 558, 0, 0, 25666
554, 559, 0, 0, 25767
556, 560, 0, 0, 25867
556, 559, 0, 0, 25967
556, 561, 0, 0, 26067
555, 559, 1, 1, 26168
556, 559, 0, 0, 26269
556, 559, 0, 1, 26368
555, 560, 0, 1, 26469
555, 559, 0, 1, 26570
555, 559, 0, 1, 26670
556, 559, 0, 1, 26771
557, 558, 0, 1, 26871
552, 559, 0, 1, 26971
555, 559, 0, 1, 27072
555, 559, 0, 1, 27173
555, 562, 0, 1, 27272
559, 560, 0, 1, 27373
556, 560, 0, 1, 27474
555, 561, 0, 1, 27573
558, 560, 0, 1, 27674
556, 559, 0, 1, 27775
554, 559, 0, 1, 27875
555, 560, 0, 1, 27976
556, 562, 0, 1, 28076
558, 560, 0, 1, 28176
557, 559, 0, 1, 28277
554, 559, 0, 1, 28378
555, 560, 0, 1, 28478
556, 559, 0, 1, 28578
556, 560, 0, 1, 28679
557, 557, 0, 1, 28779
556, 559, 0, 1, 28880
555, 560, 0, 1, 28981
556, 559, 0, 1, 29080
554, 560, 0, 1, 29181
556, 559, 0, 1, 29280
556, 560, 0, 1, 29381
556, 561, 0, 0, 29482
557, 560, 0, 0, 29582
556, 559, 0, 0, 29683
555, 559, 0, 1, 29783
556, 559, 0, 1, 29883
556, 560, 0, 0, 29984
557, 561, 0, 0, 30085
558, 560, 0, 0, 30185
556, 559, 0, 0, 30285
554, 559, 0, 0, 30386
555, 559, 0, 0, 30486
555, 558, 0, 0, 30587
555, 559, 0, 0, 30688
555, 558, 1, 0, 30788
555, 557, 0, 0, 30888
558, 560, 1, 0, 30988
556, 559, 1, 0, 31088
555, 559, 1, 0, 31189
555, 560, 1, 0, 31290
556, 559, 1, 1, 31390
555, 560, 1, 1, 31491
557, 558, 1, 1, 31591
553, 559, 1, 1, 31691
555, 559, 1, 1, 31792
555, 558, 1, 1, 31893
555, 562, 0, 1, 31993
558, 560, 0, 0, 32093
556, 560, 1, 0, 32194
557, 558, 1, 0, 32294
553, 560, 1, 0, 32395
556, 559, 1, 0, 32494
555, 559, 1, 0, 32595
556, 562, 1, 0, 32696
559, 560, 1, 0, 32796
557, 559, 1, 0, 32897
554, 559, 1, 0, 32997
555, 560, 1, 0, 33097
557, 559, 1, 0, 33198
556, 561, 1, 0, 33299
558, 560, 1, 0, 33399
556, 559, 1, 0, 33499
555, 560, 1, 0, 33600
556, 559, 1, 0, 33700
556, 559, 1, 0, 33800
555, 560, 1, 0, 33901
556, 559, 1, 0, 34010
556, 560, 0, 0, 34102
556, 561, 0, 0, 34202
557, 558, 1, 0, 34302
556, 559, 1, 0, 34403
556, 559, 1, 0, 34504
556, 560, 1, 0, 34604
556, 563, 1, 0, 34704
556, 561, 1, 0, 34805
557, 559, 1, 0, 34905
554, 560, 0, 0, 35006
557, 560, 0, 0, 35107
556, 560, 0, 0, 35206
555, 562, 0, 0, 35307
556, 560, 0, 0, 35408
556, 559, 0, 0, 35508
553, 560, 0, 0, 35608
555, 559, 0, 0, 35708
554, 559, 0, 0, 35813
554, 561, 0, 0, 35910
556, 558, 0, 0, 36011
556, 557, 0, 0, 36110
553, 560, 0, 0, 36211
556, 559, 0, 0, 36311
556, 559, 0, 0, 36411
555, 559, 0, 0, 36512
555, 560, 0, 0, 36612
556, 559, 0, 0, 36713
556, 561, 0, 0, 36813
557, 556, 0, 0, 36913
556, 560, 0, 0, 37014
556, 560, 0, 0, 37115
556, 559, 0, 0, 37215
556, 559, 0, 0, 37315
555, 560, 0, 0, 37416
557, 556, 0, 0, 37516
556, 560, 0, 0, 37617
555, 559, 0, 0, 37718
555, 559, 0, 0, 37817
556, 559, 0, 0, 37918
556, 561, 0, 0, 38019
557, 559, 0, 0, 38119
556, 560, 0, 0, 38219
553, 559, 0, 0, 38320
555, 559, 0, 0, 38420
556, 560, 0, 0, 38521
555, 561, 0, 0, 38622
558, 559, 0, 0, 38721
556, 559, 0, 0, 38822
555, 559, 0, 0, 38922
555, 559, 0, 0, 39023
556, 559, 0, 0, 39124
555, 560, 0, 0, 39223
556, 560, 0, 0, 39324
556, 559, 0, 0, 39425
556, 560, 0, 0, 39524
557, 557, 0, 0, 39625
557, 559, 0, 0, 39726
556, 559, 0, 0, 39826
555, 560, 0, 0, 39926
555, 559, 0, 0, 40027
556, 560, 0, 0, 40127
557, 557, 0, 0, 40228
556, 560, 0, 0, 40329
555, 560, 0, 0, 40428
555, 559, 0, 0, 40529
